user_id,total_events,unique_sessions,purchases,total_spent,active_days,events_per_session,spending_per_session,purchase_rate_per_session,add_to_carts,checkout_completion_rate,unique_products_total,dominant_category_share,dominant_category,dominant_device,segment
U00679,14,3,0,0.0,2,4.666666666666667,0.0,0.0,4.0,0.0,,,Toys,tablet,3
U00680,9,2,0,0.0,2,4.5,0.0,0.0,2.0,0.0,,,Toys,tablet,2
U00681,20,4,0,0.0,4,5.0,0.0,0.0,4.0,0.0,,,Toys,mobile,3
U00682,14,4,0,0.0,3,3.5,0.0,0.0,1.0,0.0,,,Toys,mobile,2
U00683,11,2,0,0.0,1,5.5,0.0,0.0,2.0,0.0,,,Toys,desktop,3
U00684,9,2,0,0.0,2,4.5,0.0,0.0,1.0,0.0,,,Toys,tablet,2
U00685,20,4,0,0.0,4,5.0,0.0,0.0,3.0,0.0,,,Fashion,tablet,3
U00686,10,3,0,0.0,3,3.3333333333333335,0.0,0.0,3.0,0.0,,,Fashion,desktop,2
U00687,9,2,0,0.0,2,4.5,0.0,0.0,3.0,0.0,,,Toys,tablet,2
U00688,7,2,0,0.0,1,3.5,0.0,0.0,4.0,0.0,,,Fashion,mobile,2
U00689,21,4,0,0.0,4,5.25,0.0,0.0,5.0,0.0,,,Toys,tablet,3
U00690,10,2,0,0.0,2,5.0,0.0,0.0,2.0,0.0,,,Toys,desktop,3
U00691,12,3,0,0.0,3,4.0,0.0,0.0,3.0,0.0,,,Toys,tablet,2
U00692,22,4,0,0.0,4,5.5,0.0,0.0,3.0,0.0,,,Toys,tablet,3
U00693,11,2,0,0.0,2,5.5,0.0,0.0,4.0,0.0,,,Toys,tablet,3
U00694,18,4,0,0.0,3,4.5,0.0,0.0,7.0,0.0,,,Toys,mobile,2
U00695,18,3,0,0.0,2,6.0,0.0,0.0,4.0,0.0,,,Fashion,desktop,3
U00696,12,2,0,0.0,2,6.0,0.0,0.0,1.0,0.0,,,Toys,mobile,3
U00697,19,4,0,0.0,4,4.75,0.0,0.0,5.0,0.0,,,Toys,mobile,2
U00698,17,3,0,0.0,2,5.666666666666667,0.0,0.0,5.0,0.0,,,Fashion,tablet,3
U00699,14,3,0,0.0,3,4.666666666666667,0.0,0.0,4.0,0.0,,,Toys,desktop,2
U00700,12,2,0,0.0,2,6.0,0.0,0.0,2.0,0.0,,,Toys,desktop,3
U00701,10,3,0,0.0,3,3.3333333333333335,0.0,0.0,2.0,0.0,,,Toys,tablet,2
U00702,11,2,0,0.0,1,5.5,0.0,0.0,1.0,0.0,,,Fashion,desktop,3
U00703,7,2,0,0.0,2,3.5,0.0,0.0,3.0,0.0,,,Toys,mobile,2
U00704,9,3,0,0.0,3,3.0,0.0,0.0,6.0,0.0,,,Fashion,tablet,2
U00705,12,4,0,0.0,4,3.0,0.0,0.0,2.0,0.0,,,Toys,tablet,2
U00706,16,3,0,0.0,3,5.333333333333333,0.0,0.0,4.0,0.0,,,Toys,tablet,3
U00707,12,3,0,0.0,3,4.0,0.0,0.0,3.0,0.0,,,Toys,desktop,2
U00708,6,2,0,0.0,2,3.0,0.0,0.0,,0.0,,,Fashion,desktop,2
U00709,16,4,0,0.0,4,4.0,0.0,0.0,3.0,0.0,,,Toys,tablet,2
U00710,6,2,0,0.0,2,3.0,0.0,0.0,1.0,0.0,,,Fashion,tablet,2
U00711,16,4,0,0.0,4,4.0,0.0,0.0,2.0,0.0,,,Fashion,tablet,2
U00712,17,4,0,0.0,3,4.25,0.0,0.0,4.0,0.0,,,Toys,tablet,2
U00713,16,4,0,0.0,4,4.0,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U00714,21,4,0,0.0,4,5.25,0.0,0.0,4.0,0.0,,,Toys,desktop,3
U00715,10,2,0,0.0,2,5.0,0.0,0.0,3.0,0.0,,,Toys,desktop,3
U00716,13,4,0,0.0,3,3.25,0.0,0.0,2.0,0.0,,,Fashion,mobile,2
U00717,13,2,0,0.0,2,6.5,0.0,0.0,3.0,0.0,,,Fashion,mobile,3
U00718,8,2,0,0.0,2,4.0,0.0,0.0,3.0,0.0,,,Toys,mobile,2
U00719,26,4,0,0.0,4,6.5,0.0,0.0,5.0,0.0,,,Fashion,tablet,3
U00720,13,3,0,0.0,3,4.333333333333333,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U00721,9,3,0,0.0,3,3.0,0.0,0.0,3.0,0.0,,,Fashion,desktop,2
U00722,14,2,0,0.0,2,7.0,0.0,0.0,3.0,0.0,,,Fashion,mobile,3
U00723,16,4,0,0.0,3,4.0,0.0,0.0,4.0,0.0,,,Fashion,tablet,2
U00724,13,2,0,0.0,2,6.5,0.0,0.0,3.0,0.0,,,Toys,mobile,3
U00725,15,3,0,0.0,2,5.0,0.0,0.0,3.0,0.0,,,Toys,desktop,3
U00726,12,3,0,0.0,2,4.0,0.0,0.0,2.0,0.0,,,Fashion,tablet,2
U00727,18,3,0,0.0,3,6.0,0.0,0.0,2.0,0.0,,,Fashion,tablet,3
U00728,7,2,0,0.0,2,3.5,0.0,0.0,3.0,0.0,,,Toys,mobile,2
U00729,11,3,0,0.0,3,3.6666666666666665,0.0,0.0,1.0,0.0,,,Fashion,desktop,2
U00730,9,2,0,0.0,2,4.5,0.0,0.0,2.0,0.0,,,Fashion,tablet,2
U00731,14,3,0,0.0,2,4.666666666666667,0.0,0.0,4.0,0.0,,,Toys,mobile,3
U00732,19,4,0,0.0,4,4.75,0.0,0.0,4.0,0.0,,,Fashion,tablet,2
U00733,15,3,0,0.0,3,5.0,0.0,0.0,7.0,0.0,,,Toys,desktop,3
U00734,11,2,0,0.0,2,5.5,0.0,0.0,1.0,0.0,,,Toys,mobile,3
U00735,18,4,0,0.0,4,4.5,0.0,0.0,6.0,0.0,,,Fashion,desktop,2
U00736,7,2,0,0.0,2,3.5,0.0,0.0,2.0,0.0,,,Fashion,mobile,2
U00737,7,2,0,0.0,2,3.5,0.0,0.0,1.0,0.0,,,Toys,mobile,2
U00738,12,3,0,0.0,3,4.0,0.0,0.0,2.0,0.0,,,Fashion,tablet,2
U00739,19,4,0,0.0,4,4.75,0.0,0.0,1.0,0.0,,,Toys,desktop,2
U00740,20,4,0,0.0,4,5.0,0.0,0.0,5.0,0.0,,,Fashion,tablet,3
U00741,17,4,0,0.0,4,4.25,0.0,0.0,3.0,0.0,,,Fashion,tablet,2
U00742,14,2,0,0.0,2,7.0,0.0,0.0,5.0,0.0,,,Toys,mobile,3
U00743,12,4,0,0.0,4,3.0,0.0,0.0,2.0,0.0,,,Toys,desktop,2
U00744,13,3,0,0.0,3,4.333333333333333,0.0,0.0,3.0,0.0,,,Toys,tablet,2
U00745,16,3,0,0.0,2,5.333333333333333,0.0,0.0,4.0,0.0,,,Fashion,tablet,3
U00746,12,2,0,0.0,2,6.0,0.0,0.0,3.0,0.0,,,Fashion,mobile,3
U00747,20,3,0,0.0,3,6.666666666666667,0.0,0.0,4.0,0.0,,,Toys,mobile,3
U00748,19,4,0,0.0,2,4.75,0.0,0.0,2.0,0.0,,,Fashion,desktop,3
U00749,17,4,0,0.0,4,4.25,0.0,0.0,6.0,0.0,,,Toys,desktop,2
U00750,9,2,0,0.0,2,4.5,0.0,0.0,1.0,0.0,,,Toys,tablet,2
U00751,10,3,0,0.0,2,3.3333333333333335,0.0,0.0,3.0,0.0,,,Fashion,tablet,2
U00752,20,4,0,0.0,3,5.0,0.0,0.0,2.0,0.0,,,Fashion,desktop,3
U00753,9,2,0,0.0,2,4.5,0.0,0.0,1.0,0.0,,,Toys,tablet,2
U00754,9,2,0,0.0,2,4.5,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U00755,7,2,0,0.0,2,3.5,0.0,0.0,,0.0,,,Fashion,mobile,2
U00756,11,2,0,0.0,2,5.5,0.0,0.0,1.0,0.0,,,Toys,mobile,3
U00757,4,2,0,0.0,2,2.0,0.0,0.0,,0.0,,,Fashion,desktop,2
U00758,11,2,0,0.0,2,5.5,0.0,0.0,3.0,0.0,,,Toys,mobile,3
U00759,16,4,0,0.0,4,4.0,0.0,0.0,4.0,0.0,,,Toys,tablet,2
U00760,9,2,0,0.0,2,4.5,0.0,0.0,2.0,0.0,,,Fashion,tablet,2
U00761,19,4,0,0.0,4,4.75,0.0,0.0,2.0,0.0,,,Fashion,mobile,2
U00762,8,2,0,0.0,2,4.0,0.0,0.0,2.0,0.0,,,Fashion,mobile,2
U00763,14,3,0,0.0,2,4.666666666666667,0.0,0.0,4.0,0.0,,,Fashion,tablet,3
U00764,17,4,0,0.0,4,4.25,0.0,0.0,2.0,0.0,,,Fashion,tablet,2
U00765,19,3,0,0.0,3,6.333333333333333,0.0,0.0,3.0,0.0,,,Fashion,tablet,3
U00766,13,3,0,0.0,3,4.333333333333333,0.0,0.0,3.0,0.0,,,Fashion,desktop,2
U00767,22,4,0,0.0,3,5.5,0.0,0.0,2.0,0.0,,,Fashion,mobile,3
U00768,12,3,0,0.0,3,4.0,0.0,0.0,2.0,0.0,,,Toys,tablet,2
U00769,12,2,0,0.0,2,6.0,0.0,0.0,1.0,0.0,,,Toys,desktop,3
U00770,14,4,0,0.0,3,3.5,0.0,0.0,,0.0,,,Fashion,desktop,2
U00771,16,3,0,0.0,3,5.333333333333333,0.0,0.0,2.0,0.0,,,Toys,tablet,3
U00772,18,4,0,0.0,3,4.5,0.0,0.0,4.0,0.0,,,Toys,mobile,2
U00773,16,3,0,0.0,3,5.333333333333333,0.0,0.0,3.0,0.0,,,Fashion,desktop,3
U00774,14,4,0,0.0,4,3.5,0.0,0.0,2.0,0.0,,,Toys,mobile,2
U00775,13,3,0,0.0,3,4.333333333333333,0.0,0.0,2.0,0.0,,,Toys,tablet,2
U00776,17,4,0,0.0,4,4.25,0.0,0.0,4.0,0.0,,,Toys,tablet,2
U00777,10,3,0,0.0,3,3.3333333333333335,0.0,0.0,2.0,0.0,,,Toys,tablet,2
U00778,8,2,0,0.0,2,4.0,0.0,0.0,1.0,0.0,,,Fashion,desktop,2
U00779,9,2,0,0.0,2,4.5,0.0,0.0,2.0,0.0,,,Toys,mobile,2
U00780,20,4,0,0.0,4,5.0,0.0,0.0,2.0,0.0,,,Fashion,tablet,3
U00781,16,4,0,0.0,4,4.0,0.0,0.0,4.0,0.0,,,Toys,tablet,2
U00782,14,4,0,0.0,4,3.5,0.0,0.0,5.0,0.0,,,Fashion,mobile,2
U00783,9,2,0,0.0,2,4.5,0.0,0.0,2.0,0.0,,,Fashion,tablet,2
U00784,15,3,0,0.0,3,5.0,0.0,0.0,1.0,0.0,,,Toys,mobile,3
U00785,18,4,0,0.0,3,4.5,0.0,0.0,4.0,0.0,,,Fashion,desktop,2
U00786,10,2,0,0.0,1,5.0,0.0,0.0,3.0,0.0,,,Fashion,desktop,3
U00787,18,4,0,0.0,4,4.5,0.0,0.0,,0.0,,,Toys,desktop,2
U00788,12,2,0,0.0,1,6.0,0.0,0.0,,0.0,,,Fashion,desktop,3
U00789,8,2,0,0.0,2,4.0,0.0,0.0,4.0,0.0,,,Toys,tablet,2
U00790,12,3,0,0.0,3,4.0,0.0,0.0,2.0,0.0,,,Toys,mobile,2
U00791,13,3,0,0.0,1,4.333333333333333,0.0,0.0,3.0,0.0,,,Toys,tablet,2
U00792,13,2,0,0.0,2,6.5,0.0,0.0,4.0,0.0,,,Toys,mobile,3
U00793,10,2,0,0.0,2,5.0,0.0,0.0,,0.0,,,Fashion,tablet,3
U00794,19,4,0,0.0,4,4.75,0.0,0.0,3.0,0.0,,,Fashion,tablet,2
U00795,21,4,0,0.0,4,5.25,0.0,0.0,4.0,0.0,,,Fashion,tablet,3
U00796,12,3,0,0.0,3,4.0,0.0,0.0,4.0,0.0,,,Toys,mobile,2
U00797,11,2,0,0.0,2,5.5,0.0,0.0,2.0,0.0,,,Toys,mobile,3
U00798,12,3,0,0.0,3,4.0,0.0,0.0,1.0,0.0,,,Fashion,mobile,2
U00799,10,2,0,0.0,2,5.0,0.0,0.0,2.0,0.0,,,Fashion,tablet,3
U00800,15,3,0,0.0,3,5.0,0.0,0.0,5.0,0.0,,,Toys,desktop,3
U00801,10,2,0,0.0,2,5.0,0.0,0.0,3.0,0.0,,,Fashion,mobile,3
U00802,18,3,0,0.0,2,6.0,0.0,0.0,4.0,0.0,,,Toys,desktop,3
U00803,18,4,0,0.0,3,4.5,0.0,0.0,5.0,0.0,,,Fashion,tablet,2
U00804,10,2,0,0.0,1,5.0,0.0,0.0,2.0,0.0,,,Toys,tablet,3
U00805,9,2,0,0.0,2,4.5,0.0,0.0,,0.0,,,Fashion,desktop,2
U00806,10,2,0,0.0,1,5.0,0.0,0.0,3.0,0.0,,,Toys,desktop,3
U00807,12,4,0,0.0,4,3.0,0.0,0.0,2.0,0.0,,,Fashion,mobile,2
U00808,20,4,0,0.0,4,5.0,0.0,0.0,3.0,0.0,,,Fashion,desktop,3
U00809,10,2,0,0.0,2,5.0,0.0,0.0,2.0,0.0,,,Fashion,tablet,3
U00810,19,4,0,0.0,4,4.75,0.0,0.0,6.0,0.0,,,Fashion,desktop,2
U00811,17,4,0,0.0,2,4.25,0.0,0.0,4.0,0.0,,,Toys,desktop,2
U00812,12,2,0,0.0,2,6.0,0.0,0.0,1.0,0.0,,,Fashion,desktop,3
U00813,13,2,0,0.0,2,6.5,0.0,0.0,2.0,0.0,,,Fashion,tablet,3
U00814,19,3,0,0.0,3,6.333333333333333,0.0,0.0,3.0,0.0,,,Toys,mobile,3
U00815,18,3,0,0.0,2,6.0,0.0,0.0,2.0,0.0,,,Toys,tablet,3
U00816,13,2,0,0.0,2,6.5,0.0,0.0,2.0,0.0,,,Toys,tablet,3
U00817,12,3,0,0.0,3,4.0,0.0,0.0,1.0,0.0,,,Fashion,mobile,2
U00818,19,3,0,0.0,3,6.333333333333333,0.0,0.0,4.0,0.0,,,Toys,mobile,3
U00819,20,4,0,0.0,4,5.0,0.0,0.0,5.0,0.0,,,Fashion,mobile,3
U00820,18,4,0,0.0,4,4.5,0.0,0.0,3.0,0.0,,,Fashion,desktop,2
U00821,9,2,0,0.0,2,4.5,0.0,0.0,1.0,0.0,,,Fashion,mobile,2
U00822,8,2,0,0.0,2,4.0,0.0,0.0,1.0,0.0,,,Fashion,desktop,2
U00823,10,2,0,0.0,2,5.0,0.0,0.0,1.0,0.0,,,Toys,desktop,3
U00824,18,4,0,0.0,4,4.5,0.0,0.0,2.0,0.0,,,Fashion,mobile,2
U00825,23,4,0,0.0,4,5.75,0.0,0.0,5.0,0.0,,,Fashion,tablet,3
U00826,12,3,0,0.0,2,4.0,0.0,0.0,3.0,0.0,,,Toys,mobile,2
U00827,9,2,0,0.0,2,4.5,0.0,0.0,1.0,0.0,,,Fashion,mobile,2
U00828,13,3,0,0.0,3,4.333333333333333,0.0,0.0,1.0,0.0,,,Fashion,desktop,2
U00829,11,3,0,0.0,3,3.6666666666666665,0.0,0.0,3.0,0.0,,,Fashion,tablet,2
U00830,12,2,0,0.0,2,6.0,0.0,0.0,2.0,0.0,,,Fashion,tablet,3
U00831,11,2,0,0.0,2,5.5,0.0,0.0,1.0,0.0,,,Toys,desktop,3
U00832,12,2,0,0.0,2,6.0,0.0,0.0,1.0,0.0,,,Fashion,desktop,3
U00833,26,4,0,0.0,3,6.5,0.0,0.0,5.0,0.0,,,Toys,tablet,3
U00834,5,2,0,0.0,2,2.5,0.0,0.0,1.0,0.0,,,Toys,desktop,2
U00835,9,3,0,0.0,2,3.0,0.0,0.0,1.0,0.0,,,Fashion,desktop,2
U00836,16,4,0,0.0,3,4.0,0.0,0.0,1.0,0.0,,,Fashion,mobile,2
U00837,11,2,0,0.0,2,5.5,0.0,0.0,1.0,0.0,,,Fashion,desktop,3
U00838,19,4,0,0.0,4,4.75,0.0,0.0,6.0,0.0,,,Fashion,desktop,2
U00839,19,3,0,0.0,3,6.333333333333333,0.0,0.0,4.0,0.0,,,Fashion,tablet,3
U00840,16,3,0,0.0,3,5.333333333333333,0.0,0.0,2.0,0.0,,,Fashion,mobile,3
U00841,13,3,0,0.0,2,4.333333333333333,0.0,0.0,2.0,0.0,,,Fashion,mobile,2
U00842,11,2,0,0.0,2,5.5,0.0,0.0,1.0,0.0,,,Toys,mobile,3
U00843,10,2,0,0.0,2,5.0,0.0,0.0,3.0,0.0,,,Fashion,desktop,3
U00844,9,2,0,0.0,2,4.5,0.0,0.0,2.0,0.0,,,Fashion,mobile,2
U00845,8,2,0,0.0,2,4.0,0.0,0.0,1.0,0.0,,,Toys,desktop,2
U00846,11,2,0,0.0,2,5.5,0.0,0.0,3.0,0.0,,,Toys,mobile,3
U00847,12,3,0,0.0,2,4.0,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U00848,15,3,0,0.0,3,5.0,0.0,0.0,3.0,0.0,,,Toys,desktop,3
U00849,10,2,0,0.0,2,5.0,0.0,0.0,1.0,0.0,,,Fashion,tablet,3
U00850,15,3,0,0.0,3,5.0,0.0,0.0,2.0,0.0,,,Toys,desktop,3
U00851,12,2,0,0.0,2,6.0,0.0,0.0,3.0,0.0,,,Toys,desktop,3
U00852,6,2,0,0.0,2,3.0,0.0,0.0,1.0,0.0,,,Toys,desktop,2
U00853,18,4,0,0.0,4,4.5,0.0,0.0,,0.0,,,Fashion,mobile,2
U00854,19,3,0,0.0,3,6.333333333333333,0.0,0.0,3.0,0.0,,,Fashion,desktop,3
U00855,10,2,0,0.0,2,5.0,0.0,0.0,4.0,0.0,,,Toys,mobile,3
U00856,16,4,0,0.0,4,4.0,0.0,0.0,3.0,0.0,,,Toys,desktop,2
U00857,10,4,0,0.0,4,2.5,0.0,0.0,3.0,0.0,,,Toys,desktop,2
U00858,6,2,0,0.0,2,3.0,0.0,0.0,,0.0,,,Toys,tablet,2
U00859,5,2,0,0.0,2,2.5,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U00860,20,4,0,0.0,4,5.0,0.0,0.0,6.0,0.0,,,Toys,desktop,3
U00861,9,2,0,0.0,2,4.5,0.0,0.0,1.0,0.0,,,Fashion,mobile,2
U00862,21,4,0,0.0,4,5.25,0.0,0.0,3.0,0.0,,,Toys,tablet,3
U00863,16,3,0,0.0,2,5.333333333333333,0.0,0.0,1.0,0.0,,,Fashion,tablet,3
U00864,19,4,0,0.0,3,4.75,0.0,0.0,3.0,0.0,,,Toys,mobile,3
U00865,11,2,0,0.0,2,5.5,0.0,0.0,4.0,0.0,,,Toys,mobile,3
U00866,10,2,0,0.0,2,5.0,0.0,0.0,,0.0,,,Fashion,tablet,3
U00867,21,4,0,0.0,3,5.25,0.0,0.0,8.0,0.0,,,Toys,mobile,3
U00868,11,2,0,0.0,2,5.5,0.0,0.0,5.0,0.0,,,Fashion,mobile,3
U00869,8,2,0,0.0,2,4.0,0.0,0.0,2.0,0.0,,,Toys,tablet,2
U00870,8,2,0,0.0,2,4.0,0.0,0.0,2.0,0.0,,,Fashion,tablet,2
U00871,16,4,0,0.0,4,4.0,0.0,0.0,3.0,0.0,,,Toys,desktop,2
U00872,13,4,0,0.0,4,3.25,0.0,0.0,3.0,0.0,,,Toys,tablet,2
U00873,10,2,0,0.0,2,5.0,0.0,0.0,,0.0,,,Fashion,tablet,3
U00874,10,2,0,0.0,2,5.0,0.0,0.0,2.0,0.0,,,Toys,desktop,3
U00875,11,2,0,0.0,2,5.5,0.0,0.0,2.0,0.0,,,Toys,mobile,3
U00876,11,2,0,0.0,2,5.5,0.0,0.0,5.0,0.0,,,Fashion,tablet,3
U00877,14,4,0,0.0,3,3.5,0.0,0.0,1.0,0.0,,,Toys,desktop,2
U00878,9,2,0,0.0,2,4.5,0.0,0.0,2.0,0.0,,,Fashion,mobile,2
U00879,15,4,0,0.0,4,3.75,0.0,0.0,4.0,0.0,,,Toys,mobile,2
U00880,20,3,0,0.0,3,6.666666666666667,0.0,0.0,3.0,0.0,,,Fashion,tablet,3
U00881,15,4,0,0.0,3,3.75,0.0,0.0,1.0,0.0,,,Toys,mobile,2
U00882,24,4,0,0.0,3,6.0,0.0,0.0,1.0,0.0,,,Toys,desktop,3
U00883,8,2,0,0.0,2,4.0,0.0,0.0,2.0,0.0,,,Fashion,mobile,2
U00884,14,2,0,0.0,2,7.0,0.0,0.0,1.0,0.0,,,Fashion,desktop,3
U00885,12,3,0,0.0,3,4.0,0.0,0.0,3.0,0.0,,,Fashion,mobile,2
U00886,7,2,0,0.0,2,3.5,0.0,0.0,,0.0,,,Fashion,desktop,2
U00887,19,4,0,0.0,3,4.75,0.0,0.0,3.0,0.0,,,Toys,mobile,3
U00888,15,4,0,0.0,4,3.75,0.0,0.0,4.0,0.0,,,Toys,desktop,2
U00889,12,3,0,0.0,3,4.0,0.0,0.0,1.0,0.0,,,Toys,tablet,2
U00890,15,4,0,0.0,3,3.75,0.0,0.0,2.0,0.0,,,Toys,mobile,2
U00891,6,2,0,0.0,2,3.0,0.0,0.0,1.0,0.0,,,Toys,mobile,2
U00892,12,3,0,0.0,2,4.0,0.0,0.0,4.0,0.0,,,Fashion,desktop,2
U00893,5,2,0,0.0,2,2.5,0.0,0.0,1.0,0.0,,,Toys,desktop,2
U00894,17,4,0,0.0,3,4.25,0.0,0.0,3.0,0.0,,,Toys,mobile,2
U00895,9,2,0,0.0,2,4.5,0.0,0.0,2.0,0.0,,,Fashion,tablet,2
U00896,15,3,0,0.0,3,5.0,0.0,0.0,2.0,0.0,,,Fashion,tablet,3
U00897,7,2,0,0.0,2,3.5,0.0,0.0,1.0,0.0,,,Fashion,mobile,2
U00898,25,4,0,0.0,2,6.25,0.0,0.0,,0.0,,,Fashion,tablet,3
U00899,15,3,0,0.0,3,5.0,0.0,0.0,3.0,0.0,,,Fashion,mobile,3
U00900,22,4,0,0.0,4,5.5,0.0,0.0,3.0,0.0,,,Toys,desktop,3
U00901,11,3,0,0.0,3,3.6666666666666665,0.0,0.0,1.0,0.0,,,Fashion,desktop,2
U00902,16,4,0,0.0,3,4.0,0.0,0.0,3.0,0.0,,,Fashion,tablet,2
U00903,20,3,0,0.0,3,6.666666666666667,0.0,0.0,4.0,0.0,,,Toys,desktop,3
U00904,10,3,0,0.0,3,3.3333333333333335,0.0,0.0,,0.0,,,Fashion,tablet,2
U00905,17,4,0,0.0,4,4.25,0.0,0.0,4.0,0.0,,,Fashion,mobile,2
U00906,19,4,0,0.0,3,4.75,0.0,0.0,,0.0,,,Toys,desktop,3
U00907,10,2,0,0.0,2,5.0,0.0,0.0,,0.0,,,Fashion,desktop,3
U00908,9,2,0,0.0,2,4.5,0.0,0.0,1.0,0.0,,,Fashion,mobile,2
U00909,10,3,0,0.0,1,3.3333333333333335,0.0,0.0,3.0,0.0,,,Fashion,mobile,2
U00910,15,3,0,0.0,2,5.0,0.0,0.0,2.0,0.0,,,Toys,tablet,3
U00911,16,3,0,0.0,2,5.333333333333333,0.0,0.0,3.0,0.0,,,Fashion,mobile,3
U00912,16,3,0,0.0,3,5.333333333333333,0.0,0.0,6.0,0.0,,,Fashion,desktop,3
U00913,7,2,0,0.0,2,3.5,0.0,0.0,1.0,0.0,,,Toys,mobile,2
U00914,12,3,0,0.0,3,4.0,0.0,0.0,2.0,0.0,,,Fashion,mobile,2
U00915,9,2,0,0.0,2,4.5,0.0,0.0,,0.0,,,Toys,mobile,2
U00916,11,2,0,0.0,1,5.5,0.0,0.0,2.0,0.0,,,Fashion,tablet,3
U00917,11,3,0,0.0,3,3.6666666666666665,0.0,0.0,2.0,0.0,,,Toys,desktop,2
U00918,12,4,0,0.0,3,3.0,0.0,0.0,,0.0,,,Fashion,mobile,2
U00919,19,4,0,0.0,3,4.75,0.0,0.0,4.0,0.0,,,Toys,desktop,3
U00920,13,3,0,0.0,3,4.333333333333333,0.0,0.0,2.0,0.0,,,Fashion,mobile,2
U00921,14,4,0,0.0,4,3.5,0.0,0.0,1.0,0.0,,,Fashion,desktop,2
U00922,21,4,0,0.0,4,5.25,0.0,0.0,2.0,0.0,,,Toys,tablet,3
U00923,15,4,0,0.0,3,3.75,0.0,0.0,2.0,0.0,,,Toys,tablet,2
U00924,21,4,0,0.0,3,5.25,0.0,0.0,5.0,0.0,,,Fashion,mobile,3
U00925,9,2,0,0.0,2,4.5,0.0,0.0,4.0,0.0,,,Toys,desktop,2
U00926,20,4,0,0.0,4,5.0,0.0,0.0,2.0,0.0,,,Toys,mobile,3
U00927,8,3,0,0.0,3,2.6666666666666665,0.0,0.0,,0.0,,,Fashion,desktop,2
U00928,12,3,0,0.0,3,4.0,0.0,0.0,2.0,0.0,,,Fashion,mobile,2
U00929,19,3,0,0.0,3,6.333333333333333,0.0,0.0,3.0,0.0,,,Fashion,tablet,3
U00930,9,2,0,0.0,2,4.5,0.0,0.0,1.0,0.0,,,Fashion,mobile,2
U00931,4,2,0,0.0,2,2.0,0.0,0.0,2.0,0.0,,,Toys,mobile,2
U00932,10,2,0,0.0,2,5.0,0.0,0.0,1.0,0.0,,,Toys,desktop,3
U00933,14,3,0,0.0,3,4.666666666666667,0.0,0.0,3.0,0.0,,,Toys,desktop,2
U00934,12,3,0,0.0,3,4.0,0.0,0.0,1.0,0.0,,,Fashion,mobile,2
U00935,5,2,0,0.0,2,2.5,0.0,0.0,1.0,0.0,,,Toys,tablet,2
U00936,21,4,0,0.0,4,5.25,0.0,0.0,3.0,0.0,,,Fashion,tablet,3
U00937,12,4,0,0.0,4,3.0,0.0,0.0,1.0,0.0,,,Toys,tablet,2
U00938,8,2,0,0.0,2,4.0,0.0,0.0,1.0,0.0,,,Fashion,desktop,2
U00939,10,2,0,0.0,2,5.0,0.0,0.0,3.0,0.0,,,Toys,mobile,3
U00940,11,2,0,0.0,2,5.5,0.0,0.0,2.0,0.0,,,Fashion,mobile,3
U00941,16,3,0,0.0,3,5.333333333333333,0.0,0.0,6.0,0.0,,,Toys,desktop,3
U00942,24,4,0,0.0,4,6.0,0.0,0.0,5.0,0.0,,,Toys,desktop,3
U00943,8,3,0,0.0,3,2.6666666666666665,0.0,0.0,2.0,0.0,,,Fashion,mobile,2
U00944,9,3,0,0.0,3,3.0,0.0,0.0,3.0,0.0,,,Fashion,desktop,2
U00945,15,3,0,0.0,3,5.0,0.0,0.0,3.0,0.0,,,Toys,tablet,3
U00946,17,4,0,0.0,4,4.25,0.0,0.0,2.0,0.0,,,Toys,tablet,2
U00947,9,3,0,0.0,3,3.0,0.0,0.0,1.0,0.0,,,Toys,tablet,2
U00948,15,4,0,0.0,3,3.75,0.0,0.0,4.0,0.0,,,Toys,tablet,2
U00949,10,2,0,0.0,2,5.0,0.0,0.0,4.0,0.0,,,Toys,tablet,3
U00950,11,3,0,0.0,3,3.6666666666666665,0.0,0.0,3.0,0.0,,,Toys,desktop,2
U00951,16,4,0,0.0,4,4.0,0.0,0.0,5.0,0.0,,,Fashion,desktop,2
U00952,12,3,0,0.0,3,4.0,0.0,0.0,2.0,0.0,,,Toys,mobile,2
U00953,12,3,0,0.0,3,4.0,0.0,0.0,1.0,0.0,,,Fashion,desktop,2
U00954,12,3,0,0.0,3,4.0,0.0,0.0,2.0,0.0,,,Toys,desktop,2
U00955,12,3,0,0.0,3,4.0,0.0,0.0,,0.0,,,Fashion,tablet,2
U00956,10,3,0,0.0,3,3.3333333333333335,0.0,0.0,3.0,0.0,,,Fashion,tablet,2
U00957,14,2,0,0.0,2,7.0,0.0,0.0,3.0,0.0,,,Fashion,desktop,3
U00958,4,2,0,0.0,2,2.0,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U00959,14,3,0,0.0,3,4.666666666666667,0.0,0.0,4.0,0.0,,,Fashion,tablet,2
U00960,24,4,0,0.0,4,6.0,0.0,0.0,7.0,0.0,,,Fashion,tablet,3
U00961,17,4,0,0.0,4,4.25,0.0,0.0,3.0,0.0,,,Toys,desktop,2
